,ID,Thread,Port,Event,Index,cstruct
1092,r1093,T2,9688008,recv,8,"['s29', 'r1088', 's38', 's46', 's10', 'r4', 's20', 'r1086', 'r20', 's47', 's28', 's55', 's37', 's2', 's19', 's11', 'r29', 's1', 's4', 'r1090', 'r11']"
1093,r1094,T4,9688008,recv,7,"['s38', 's29', 's20', 's11', 'r18', 'r27', 's2', 's56', 's18', 'r1008', 's45', 's47', 'r1091', 'r9', 's9', 's36', 's27', 'r1087']"
1094,r1095,T1,9688008,recv,5,"['r3', 's1', 'r1060', 's19', 's54', 'r10', 's45', 's27', 's28', 's10', 's3', 's36', 's9', 's18', 'r292', 's37']"
1095,r1096,T1,9688008,recv,6,"['r3', 's1', 'r1095', 's46', 'r1060', 's19', 's54', 'r10', 's45', 's28', 's10', 's27', 's3', 's36', 's9', 's18', 'r292', 's37']"
1096,r1097,T1,9688008,recv,7,"['r3', 's46', 'r1060', 'r1096', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r1095', 's1', 'r10', 's9', 's18', 'r292']"
1097,r1098,T2,9688008,recv,7,"['s38', 's29', 's46', 'r1050', 's10', 'r4', 's20', 's47', 's28', 'r481', 's55', 's64', 's37', 's2', 's19', 's11', 'r1053', 's1', 'r479', 's4', 'r11']"
1098,r1099,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r250', 's2', 'r18', 's56', 's65', 'r1048', 's45', 's47', 'r1051', 'r9', 's9', 's36', 's27', 's18']"
1099,r1100,T1,9688008,recv,8,"['r3', 's46', 'r1060', 'r1096', 'r1097', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r1095', 'r10', 's9', 's18', 'r292']"
1100,r1101,T2,9688008,recv,8,"['s38', 's29', 's46', 'r1050', 's10', 'r4', 's20', 's47', 's28', 'r481', 's55', 's64', 's37', 's2', 's19', 'r1098', 's11', 'r1053', 's1', 'r479', 's4', 'r11']"
1101,r1102,T4,9688008,recv,7,"['s29', 's38', 'r18', 'r250', 's45', 's36', 's27', 's20', 's56', 's47', 'r1051', 's2', 's65', 'r1099', 's11', 'r1048', 'r9', 's9', 's18']"
1102,r1103,T2,9688008,recv,4,"['s20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1036', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1103,r1104,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1036', 's28', 's10', 'r4', 's55', 'r1103', 'r11', 's37']"
1104,r1105,T2,9688008,recv,6,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 'r1104', 's37', 's2', 's19', 'r1103', 's11', 's1', 's4', 'r1036', 'r11']"
1105,r1106,T1,9688008,recv,7,"['r3', 's45', 'r605', 's10', 's36', 's27', 's54', 'r295', 's28', 's3', 's37', 's63', 's19', 'r602', 's1', 'r10', 's9', 's18', 'r292']"
1106,r1107,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 'r1105', 's47', 's28', 's55', 's64', 'r1104', 's37', 's2', 's19', 'r1103', 's11', 's1', 's4', 'r1036', 'r11']"
1107,r1108,T1,9688008,recv,8,"['r3', 's46', 's45', 'r605', 's10', 's36', 's27', 'r1106', 's54', 'r295', 's28', 's3', 's37', 's63', 's19', 'r602', 's1', 'r10', 's9', 's18', 'r292']"
1108,r1109,T2,9688008,recv,8,"['s38', 's29', 's46', 'r1107', 's10', 'r4', 's20', 'r1105', 's47', 's28', 's55', 's64', 'r1104', 's37', 's2', 's19', 'r1103', 's11', 's1', 's4', 'r1036', 'r11']"
1109,r1110,T2,9688008,recv,3,"['s29', 's20', 's11', 's2', 's4', 'r4', 'r11']"
1110,r1111,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's2', 's4', 'r1110', 'r4', 'r11']"
1111,r1112,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's4', 's47', 'r1110', 'r1111', 'r4', 'r11']"
1112,r1113,T1,9688008,recv,6,"['r3', 's1', 's46', 's19', 'r10', 'r295', 's28', 'r602', 's10', 's3', 'r292', 's37']"
1113,r1114,T2,9688008,recv,6,"['s38', 's29', 's46', 's10', 'r4', 's20', 'r1112', 's47', 's28', 's55', 's37', 's2', 's19', 'r1111', 's11', 's1', 's4', 'r1110', 'r11']"
1114,r1115,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r295', 's28', 's3', 'r1113', 's37', 's63', 's19', 'r602', 's1', 'r10', 's9', 's18', 'r292']"
1115,r1116,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 'r1114', 'r1112', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1111', 's11', 's1', 's4', 'r1110', 'r11']"
1116,r1117,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r295', 's28', 's3', 'r1113', 's37', 's63', 's19', 'r1115', 'r602', 's1', 'r10', 's9', 's18', 'r292']"
1117,r1118,T2,9688008,recv,8,"['s38', 's29', 's46', 's10', 'r4', 's20', 'r1114', 'r1112', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1111', 's11', 's1', 's4', 'r1116', 'r1110', 'r11']"
1118,r1119,T1,9688008,recv,4,"['r3', 'r1072', 's1', 's19', 's54', 'r10', 's45', 's27', 's28', 's10', 's3', 's36', 's9', 's18']"
1119,r1120,T1,9688008,recv,5,"['r3', 'r1072', 's1', 's19', 's54', 'r10', 's45', 's28', 's10', 's27', 's3', 's36', 'r1119', 's9', 's18', 's37']"
1120,r1121,T1,9688008,recv,6,"['r3', 'r1072', 's63', 's1', 's19', 's54', 's3', 'r10', 's45', 's28', 's10', 's9', 'r1120', 's36', 'r1119', 's27', 's18', 's37']"
1121,r1122,T2,9688008,recv,6,"['s38', 's29', 'r1076', 's11', 's20', 's2', 'r479', 's4', 'r481', 's47', 'r4', 'r11']"
1122,r1123,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 'r1120', 's36', 's27', 'r1121', 's54', 's28', 's3', 'r1119', 's37', 'r1072', 's63', 's19', 's1', 'r10', 's9', 's18']"
1123,r1124,T2,9688008,recv,7,"['s38', 's29', 'r1076', 's46', 's10', 'r4', 's20', 'r481', 's28', 's47', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r1122', 'r479', 's4', 'r11']"
1124,r1125,T1,9688008,recv,8,"['r1123', 'r3', 's46', 's45', 's10', 'r1120', 's36', 's27', 'r1121', 's54', 's28', 's3', 'r1119', 's37', 'r1072', 's63', 's19', 's1', 'r10', 's9', 's18']"
1125,r1126,T2,9688008,recv,8,"['s38', 's29', 'r1076', 's46', 's10', 'r4', 's20', 'r481', 's28', 's47', 's55', 's64', 's37', 's2', 's19', 's11', 'r1124', 's1', 'r1122', 'r479', 's4', 'r11']"
1126,r1127,T1,9688008,recv,5,"['r3', 's63', 's1', 's46', 's19', 'r1037', 's54', 'r19', 'r10', 's45', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 's37']"
1127,r1128,T1,9688008,recv,6,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r1037', 'r19', 'r10', 'r1127', 's9', 's18']"
1128,r1129,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 'r1128', 's37', 's63', 's19', 's1', 'r1037', 'r19', 'r10', 'r1127', 's9', 's18']"
1129,r1130,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 'r1128', 's37', 's63', 'r1129', 's19', 's1', 'r1037', 'r19', 'r10', 'r1127', 's9', 's18']"
1130,r1131,T1,9688008,recv,4,"['r3', 's1', 's19', 'r19', 'r10', 's28', 's10', 's3', 's37']"
1131,r1132,T1,9688008,recv,5,"['r3', 's1', 's19', 'r19', 'r10', 's28', 's10', 's3', 'r1131', 's37']"
1132,r1133,T1,9688008,recv,6,"['r3', 's1', 's19', 's54', 'r19', 'r10', 's45', 'r1132', 's27', 's28', 's10', 's3', 's36', 's9', 'r1131', 's18', 's37']"
1133,r1134,T1,9688008,recv,7,"['r3', 's45', 'r1132', 's10', 'r1133', 's36', 's27', 'r1131', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r19', 'r10', 's9', 's18']"
1134,r1135,T1,9688008,recv,8,"['r3', 's45', 'r1132', 's10', 'r1133', 's36', 's27', 'r1131', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r1134', 'r19', 'r10', 's9', 's18']"
1135,r1136,T1,9688008,recv,6,"['r3', 's1', 's46', 's19', 'r19', 'r10', 'r1132', 's28', 's10', 's3', 'r1131', 's37']"
1136,r1137,T1,9688008,recv,7,"['r3', 's46', 's45', 'r1132', 's10', 'r1136', 's36', 's27', 'r1131', 's54', 's28', 's3', 's37', 's19', 's1', 'r19', 'r10', 's9', 's18']"
1137,r1138,T1,9688008,recv,8,"['r3', 's46', 's45', 'r1132', 's10', 'r1136', 's36', 's27', 'r1131', 'r1137', 's54', 's28', 's3', 's37', 's19', 's1', 'r19', 'r10', 's9', 's18']"
1138,r1139,T1,9688008,recv,5,"['r3', 's1', 's19', 's3', 'r19', 'r10', 's28', 's10', 'r28', 's37']"
1139,r1140,T1,9688008,recv,6,"['r3', 'r1139', 's1', 's19', 's54', 's3', 'r19', 'r10', 's45', 's27', 's28', 's10', 'r28', 's36', 's9', 's18', 's37']"
1140,r1141,T1,9688008,recv,7,"['r1140', 'r3', 's45', 's10', 's36', 's27', 'r1139', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1141,r1142,T1,9688008,recv,8,"['r1140', 'r3', 's45', 's10', 's36', 's27', 'r1139', 's54', 's28', 's3', 's37', 's63', 's19', 'r1141', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1142,r1143,T1,9688008,recv,7,"['r1140', 'r3', 's46', 's45', 's10', 's36', 's27', 'r1139', 's54', 's28', 's3', 's37', 's19', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1143,r1144,T1,9688008,recv,8,"['r1140', 'r3', 'r1143', 's46', 's45', 's10', 's36', 's27', 'r1139', 's54', 's28', 's3', 's37', 's19', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1144,r1145,T1,9688008,recv,5,"['r3', 's1', 's19', 's54', 'r19', 'r10', 's45', 's27', 's28', 's10', 's3', 's36', 's9', 'r1131', 's18', 's37']"
1145,r1146,T1,9688008,recv,6,"['r3', 's1', 's46', 's36', 's19', 's54', 'r19', 'r10', 's45', 's28', 's10', 's27', 's3', 'r1145', 's9', 'r1131', 's18', 's37']"
1146,r1147,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 'r1131', 's54', 's28', 's3', 's37', 's63', 's19', 's1', 'r19', 'r10', 'r1145', 's9', 's18', 'r1146']"
1147,r1148,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 'r1131', 's54', 's28', 's3', 's37', 'r1147', 's63', 's19', 's1', 'r19', 'r10', 'r1145', 's9', 's18', 'r1146']"
1148,r1149,T1,9688008,recv,4,"['r3', 's1', 's19', 'r19', 'r10', 's28', 's10', 's3']"
1149,r1150,T1,9688008,recv,5,"['r3', 's1', 's19', 's3', 'r19', 'r10', 's28', 's10', 'r1149', 's37']"
1150,r1151,T1,9688008,recv,6,"['r3', 'r1150', 's63', 's1', 's19', 's54', 's3', 'r19', 'r10', 's45', 's28', 's10', 's9', 'r1149', 's36', 's27', 's18', 's37']"
1151,r1152,T1,9688008,recv,7,"['r3', 'r1150', 's45', 'r1151', 's10', 's36', 's27', 's54', 's28', 's3', 'r1149', 's37', 's63', 's19', 's1', 'r19', 'r10', 's9', 's18']"
1152,r1153,T1,9688008,recv,8,"['r3', 'r1150', 's46', 's45', 'r1151', 's10', 's36', 's27', 's54', 's28', 'r1149', 's3', 's37', 's63', 's19', 'r1152', 's1', 'r19', 'r10', 's9', 's18']"
1153,r1154,T1,9688008,recv,6,"['r3', 'r1150', 's1', 's46', 's19', 's3', 'r19', 'r10', 's28', 's10', 'r1149', 's37']"
1154,r1155,T1,9688008,recv,7,"['r3', 'r1150', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 'r1149', 's3', 's37', 'r1154', 's63', 's19', 's1', 'r19', 'r10', 's9', 's18']"
1155,r1156,T1,9688008,recv,8,"['r3', 'r1150', 's46', 'r1155', 's45', 's10', 's36', 's27', 's54', 's28', 'r1149', 's3', 's37', 'r1154', 's63', 's19', 's1', 'r19', 'r10', 's9', 's18']"
1156,r1157,T1,9688008,recv,4,"['r3', 's1', 's54', 'r19', 'r10', 's45', 's27', 's10', 's3', 's36', 's9', 's18']"
1157,r1158,T1,9688008,recv,5,"['r3', 's1', 's19', 's54', 'r19', 'r10', 'r1157', 's45', 's28', 's10', 's27', 's3', 's36', 's9', 's18', 's37']"
1158,r1159,T1,9688008,recv,6,"['r3', 's63', 's1', 's19', 's54', 'r1158', 'r19', 's45', 'r1157', 'r10', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 's37']"
1159,r1160,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r1157', 's28', 's3', 's37', 's63', 'r1159', 's19', 'r1158', 's1', 'r19', 'r10', 's9', 's18']"
1160,r1161,T1,9688008,recv,8,"['r3', 's46', 'r1160', 's45', 's10', 's36', 's27', 's54', 'r1157', 's28', 's3', 's37', 's63', 'r1159', 's19', 'r1158', 's1', 'r19', 'r10', 's9', 's18']"
1161,r1162,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's56', 's36', 'r769', 's47', 'r773', 's9', 'r9', 'r777', 's27', 's18']"
1162,r1163,T4,9688008,recv,6,"['s38', 'r777', 's29', 's20', 's11', 's2', 's56', 'r769', 's45', 's47', 's27', 'r773', 's9', 'r9', 's36', 'r1162', 's18']"
1163,r1164,T4,9688008,recv,7,"['s38', 'r777', 's29', 's20', 'r1162', 's11', 's2', 's56', 'r769', 's45', 's47', 's27', 'r773', 'r1163', 'r9', 's36', 's9', 's18']"
1164,r1165,T2,9688008,recv,4,"['s11', 's1', 's2', 's46', 's19', 's4', 'r20', 'r11', 's28', 's10', 'r4', 's55', 's64', 's37']"
1165,r1166,T2,9688008,recv,5,"['s29', 's20', 's11', 's2', 's1', 's46', 'r1165', 's19', 's4', 'r20', 'r11', 's28', 's10', 'r4', 's55', 's64', 's37']"
1166,r1167,T2,9688008,recv,6,"['s38', 's29', 's46', 's10', 'r4', 's20', 'r1166', 'r20', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r1165', 's4', 'r11']"
1167,r1168,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 'r1166', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r1165', 's4', 'r1167', 'r11']"
1168,r1169,T2,9688008,recv,8,"['s38', 's29', 'r1168', 's46', 's10', 'r4', 's20', 'r1166', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 'r1165', 's4', 'r1167', 'r11']"
1169,r1170,T2,9688008,recv,6,"['s29', 's38', 's46', 'r616', 's10', 'r4', 's20', 'r20', 's28', 's55', 's64', 's37', 'r614', 's2', 's19', 's11', 's1', 's4', 'r11']"
1170,r1171,T2,9688008,recv,7,"['s29', 's38', 's46', 'r616', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 'r614', 's2', 's19', 'r1170', 's11', 's1', 's4', 'r11']"
1171,r1172,T2,9688008,recv,8,"['s38', 's29', 's46', 'r616', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 'r614', 's2', 's19', 'r1170', 's11', 's1', 'r1171', 's4', 'r11']"
1172,r1173,T2,9688008,recv,6,"['s38', 's29', 'r681', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 's4', 'r795', 'r11']"
1173,r1174,T2,9688008,recv,7,"['s38', 's29', 'r681', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1173', 's11', 's1', 's4', 'r795', 'r11']"
1174,r1175,T2,9688008,recv,8,"['s38', 's29', 'r681', 's46', 'r1174', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1173', 's11', 's1', 's4', 'r795', 'r11']"
1175,r1176,T2,9688008,recv,7,"['s38', 's29', 'r681', 'r1064', 's46', 's10', 'r4', 's20', 'r1062', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 's4', 'r11']"
1176,r1177,T2,9688008,recv,8,"['s38', 's29', 'r681', 'r1064', 's46', 's10', 'r4', 's20', 'r1062', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1176', 's11', 's1', 's4', 'r11']"
1177,r1178,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r29', 's2', 's4', 'r745', 's47', 'r20', 'r4', 'r11']"
1178,r1179,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 'r1178', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 'r29', 's1', 's4', 'r745', 'r11']"
1179,r1180,T2,9688008,recv,8,"['s38', 's29', 's46', 's10', 'r4', 'r1178', 's20', 'r1179', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 'r29', 's1', 's4', 'r745', 'r11']"
1180,r1181,T2,9688008,recv,7,"['s38', 's29', 'r681', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 's11', 's1', 's4', 'r795', 'r11', 'r798']"
1181,r1182,T2,9688008,recv,8,"['s38', 's29', 'r681', 's46', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 'r1181', 's2', 's19', 's11', 's1', 's4', 'r795', 'r11', 'r798']"
1182,r1183,T2,9688008,recv,5,"['s38', 's29', 'r614', 's20', 's11', 's2', 's4', 'r20', 's47', 'r4', 'r11']"
1183,r1184,T2,9688008,recv,6,"['s38', 's29', 's46', 'r1183', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's37', 'r614', 's2', 's19', 's11', 's1', 's4', 'r11']"
1184,r1185,T2,9688008,recv,7,"['s38', 's29', 's46', 'r1183', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 'r614', 's2', 's19', 's11', 's1', 's4', 'r11', 'r1184']"
1185,r1186,T2,9688008,recv,8,"['s38', 's29', 's46', 'r1183', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's64', 's37', 'r614', 's2', 's19', 's11', 's1', 'r1185', 's4', 'r11', 'r1184']"
1186,r1187,T1,9688008,recv,3,"['r3', 's63', 's54', 'r10', 's45', 's9', 's3', 's36', 's27', 's18']"
1187,r1188,T1,9688008,recv,4,"['r3', 's63', 's1', 'r1187', 's19', 's54', 'r10', 's45', 's10', 's9', 's3', 's36', 's27', 's18']"
1188,r1189,T1,9688008,recv,5,"['r3', 's63', 's1', 'r1187', 's19', 's54', 'r10', 's45', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 'r1188']"
1189,r1190,T1,9688008,recv,6,"['r3', 's63', 's1', 'r1187', 's19', 's54', 'r10', 'r1189', 's45', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 'r1188', 's37']"
1190,r1191,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r1189', 's28', 's3', 'r1188', 's37', 's63', 's19', 's1', 'r1187', 'r1190', 'r10', 's9', 's18']"
1191,r1192,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r1189', 's28', 's3', 'r1191', 'r1188', 's37', 's63', 's19', 's1', 'r1187', 'r1190', 'r10', 's9', 's18']"
1192,r1193,T1,9688008,recv,3,"['r3', 's54', 'r10', 's45', 's27', 's3', 's36', 's9', 's18']"
1193,r1194,T1,9688008,recv,4,"['r3', 'r1193', 's1', 's19', 's54', 'r10', 's45', 's27', 's10', 's3', 's36', 's9', 's18']"
1194,r1195,T1,9688008,recv,5,"['r3', 'r1193', 's1', 's19', 's54', 's3', 'r10', 's45', 's28', 's10', 's27', 'r1194', 's36', 's9', 's18']"
1195,r1196,T1,9688008,recv,6,"['r3', 'r1193', 's1', 's36', 's19', 's54', 's3', 'r10', 's45', 's28', 's10', 's27', 'r1195', 'r1194', 's9', 's18', 's37']"
1196,r1197,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 'r1194', 's36', 's27', 's54', 's28', 's3', 'r1195', 's37', 'r1193', 's19', 'r1196', 's1', 'r10', 's9', 's18']"
1197,r1198,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 'r1194', 's36', 's27', 's54', 'r1197', 's28', 'r1195', 's3', 's37', 'r1193', 's19', 'r1196', 's1', 'r10', 's9', 's18']"
1198,r1199,T4,9688008,recv,4,"['r18', 'r27', 'r9', 's9', 's36', 's27', 's18']"
1199,r1200,T4,9688008,recv,5,"['r18', 'r27', 's45', 'r1199', 'r9', 's9', 's36', 's27', 's18']"
1200,r1201,T4,9688008,recv,6,"['s38', 's29', 'r1200', 's20', 's11', 'r18', 's2', 'r27', 's56', 's45', 's47', 'r1199', 'r9', 's9', 's36', 's27', 's18']"
1201,r1202,T4,9688008,recv,7,"['s38', 's29', 'r1200', 's20', 's11', 'r18', 's2', 'r27', 's56', 's45', 'r1201', 's47', 'r1199', 'r9', 's9', 's36', 's27', 's18']"
1202,r1203,T4,9688008,recv,4,"['r18', 'r27', 's45', 'r9', 's9', 's36', 's27', 's18']"
1203,r1204,T4,9688008,recv,5,"['r18', 'r27', 'r1203', 's45', 'r9', 's9', 's36', 's27', 's18']"
1204,r1205,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 'r1203', 's45', 's47', 's27', 'r9', 's9', 's36', 'r1204', 's18']"
1205,r1206,T4,9688008,recv,7,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 's18', 'r1203', 's45', 's47', 's27', 'r9', 's9', 's36', 'r1204', 'r1205']"
1206,r1207,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 'r27', 's2', 's56', 's65', 's47', 'r9', 's9', 'r554', 's36', 's27', 's18']"
1207,r1208,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 's65', 'r1207', 's47', 'r9', 's9', 'r554', 's36', 's27', 's18']"
1208,r1209,T4,9688008,recv,7,"['s38', 's29', 'r18', 's45', 'r554', 's36', 's27', 's20', 's56', 's47', 'r1208', 's2', 'r27', 's65', 's11', 'r1207', 'r9', 's9', 's18']"
1209,r1210,T4,9688008,recv,6,"['s38', 's29', 'r1200', 's20', 's11', 'r18', 's2', 'r27', 's56', 's65', 's45', 's47', 'r1199', 'r9', 's9', 's36', 's27', 's18']"
1210,r1211,T4,9688008,recv,7,"['s38', 's29', 'r1200', 'r18', 's45', 's36', 's27', 's20', 's56', 's47', 'r1199', 's2', 'r27', 's65', 's11', 'r1210', 'r9', 's9', 's18']"
1211,r1212,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 's65', 's47', 'r1199', 'r9', 's9', 's36', 's27', 's18']"
1212,r1213,T4,9688008,recv,6,"['s29', 's38', 's20', 's11', 'r18', 's2', 'r27', 'r1212', 's56', 's65', 's47', 'r1199', 'r9', 's9', 's36', 's27', 's18']"
1213,r1214,T4,9688008,recv,7,"['s38', 's29', 'r18', 'r1213', 's45', 's36', 's27', 's20', 'r1212', 's56', 's47', 'r1199', 's2', 'r27', 's65', 's11', 'r9', 's9', 's18']"
1214,r1215,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 'r1203', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
1215,r1216,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r27', 's56', 's65', 'r1203', 'r1215', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
1216,r1217,T4,9688008,recv,7,"['s38', 's29', 'r18', 'r1203', 'r1215', 's45', 's36', 's27', 's20', 's56', 's47', 's2', 'r27', 'r1216', 's65', 's11', 'r9', 's9', 's18']"
1217,r1218,T2,9688008,recv,5,"['s29', 's20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1036', 's28', 's10', 'r4', 's55', 'r1103', 'r11', 's37']"
1218,r1219,T2,9688008,recv,6,"['s38', 's29', 's20', 's11', 's2', 's1', 's46', 'r1218', 's19', 's4', 'r1036', 's28', 's10', 'r4', 's55', 'r1103', 'r11', 's37']"
1219,r1220,T2,9688008,recv,7,"['s38', 's29', 's46', 'r1218', 's10', 'r1219', 'r4', 's20', 's47', 's28', 's55', 's37', 's2', 's19', 'r1103', 's11', 's1', 's4', 'r1036', 'r11']"
1220,r1221,T2,9688008,recv,8,"['s38', 's29', 's46', 'r1218', 's10', 'r1219', 'r4', 's20', 's47', 's28', 's55', 's37', 's2', 's19', 'r1103', 's11', 's1', 's4', 'r1036', 'r1220', 'r11']"
1221,r1222,T2,9688008,recv,3,"['s1', 's46', 's19', 's4', 's28', 's10', 'r4', 's55', 's64', 's37', 'r11']"
1222,r1223,T2,9688008,recv,4,"['s64', 's20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1222', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1223,r1224,T2,9688008,recv,5,"['r1223', 's29', 's64', 's20', 's11', 's2', 's1', 's46', 's19', 's4', 'r1222', 's28', 's10', 'r4', 's55', 'r11', 's37']"
1224,r1225,T2,9688008,recv,6,"['s38', 's29', 'r1224', 's46', 'r1222', 's10', 'r4', 's20', 's28', 's55', 's64', 's37', 's2', 's19', 'r1223', 's11', 's1', 's4', 'r11']"
1225,r1226,T2,9688008,recv,7,"['s38', 's29', 'r1224', 's46', 'r1222', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1223', 's11', 's1', 's4', 'r1225', 'r11']"
1226,r1227,T2,9688008,recv,8,"['s38', 's29', 'r1224', 's46', 'r1222', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r1223', 's11', 's1', 's4', 'r1226', 'r1225', 'r11']"
1227,r1228,T1,9688008,recv,7,"['r3', 's1', 's19', 'r46', 's54', 's3', 'r19', 'r10', 's45', 'r37', 's27', 's28', 's10', 'r28', 's36', 's9', 's18', 's37']"
1228,r1229,T1,9688008,recv,8,"['r3', 'r1228', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 'r37', 's37', 's19', 'r46', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1229,r1230,T1,9688008,recv,7,"['r3', 's45', 'r1017', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r1018', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1230,r1231,T1,9688008,recv,8,"['r3', 's46', 's45', 'r1230', 's10', 'r1017', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r1018', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
1231,r1232,T1,9688008,recv,7,"['r3', 's63', 's1', 'r1033', 's19', 's54', 's3', 'r19', 'r10', 's45', 'r37', 's28', 's10', 's9', 'r28', 's36', 's27', 's18']"
